paymentMethodID,buyerAccountID,paymentMethodType,paymentMethodKey,paymentMethodDescription,createdBy,createdDate,modifiedBy,modifiedDate
793,1000178,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-03 12:01:09",NULL,"2021-07-03 12:01:09"
794,1000179,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-03 12:01:54",NULL,"2021-07-03 12:01:54"
795,1000180,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-03 12:01:55",NULL,"2021-07-03 12:01:55"
796,1000181,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-03 12:01:55",NULL,"2021-07-03 12:01:55"
797,1000182,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-03 12:01:56",NULL,"2021-07-03 12:01:56"
799,1000184,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-03 12:01:57",NULL,"2021-07-03 12:01:57"
800,1000185,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-03 12:01:57",NULL,"2021-07-03 12:01:57"
801,1000186,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-03 12:01:58",NULL,"2021-07-03 12:01:58"
802,1000187,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-04 12:00:54",NULL,"2021-07-04 12:00:54"
803,1000188,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-04 12:01:39",NULL,"2021-07-04 12:01:39"
804,1000189,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-04 12:01:39",NULL,"2021-07-04 12:01:39"
805,1000190,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-04 12:01:40",NULL,"2021-07-04 12:01:40"
806,1000191,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-04 12:01:40",NULL,"2021-07-04 12:01:40"
808,1000193,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-04 12:01:42",NULL,"2021-07-04 12:01:42"
809,1000194,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-04 12:01:42",NULL,"2021-07-04 12:01:42"
810,1000195,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-04 12:01:43",NULL,"2021-07-04 12:01:43"
811,1000196,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 09:56:56",NULL,"2021-07-05 09:56:56"
812,1000197,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 09:57:48",NULL,"2021-07-05 09:57:48"
813,1000198,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 10:19:10",NULL,"2021-07-05 10:19:10"
814,1000199,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 12:00:52",NULL,"2021-07-05 12:00:52"
815,1000200,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-05 12:02:02",NULL,"2021-07-05 12:02:02"
816,1000201,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-05 12:02:03",NULL,"2021-07-05 12:02:03"
817,1000202,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-05 12:02:03",NULL,"2021-07-05 12:02:03"
818,1000203,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 12:02:04",NULL,"2021-07-05 12:02:04"
820,1000205,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 12:02:06",NULL,"2021-07-05 12:02:06"
821,1000206,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 12:02:06",NULL,"2021-07-05 12:02:06"
822,1000207,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 12:02:07",NULL,"2021-07-05 12:02:07"
823,1000208,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 13:18:35",NULL,"2021-07-05 13:18:35"
824,1000209,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 13:24:56",NULL,"2021-07-05 13:24:56"
825,1000210,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 13:45:44",NULL,"2021-07-05 13:45:44"
826,1000211,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 16:21:40",NULL,"2021-07-05 16:21:40"
827,1000212,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 17:26:51",NULL,"2021-07-05 17:26:51"
828,1000213,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 17:40:48",NULL,"2021-07-05 17:40:48"
829,1000214,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 18:05:22",NULL,"2021-07-05 18:05:22"
830,1000215,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 18:11:49",NULL,"2021-07-05 18:11:49"
831,1000216,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 18:24:15",NULL,"2021-07-05 18:24:15"
832,1000217,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 18:34:32",NULL,"2021-07-05 18:34:32"
833,1000218,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 18:36:50",NULL,"2021-07-05 18:36:50"
834,1000219,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 18:41:46",NULL,"2021-07-05 18:41:46"
835,1000220,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 18:45:33",NULL,"2021-07-05 18:45:33"
836,1000221,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-05 18:47:04",NULL,"2021-07-05 18:47:04"
837,1000222,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:27:07",NULL,"2021-07-06 09:27:07"
838,1000223,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:33:12",NULL,"2021-07-06 09:33:12"
839,1000224,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:33:23",NULL,"2021-07-06 09:33:23"
840,1000225,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 09:33:34",NULL,"2021-07-06 09:33:34"
841,1000226,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 09:33:35",NULL,"2021-07-06 09:33:35"
842,1000227,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 09:33:35",NULL,"2021-07-06 09:33:35"
843,1000228,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:33:36",NULL,"2021-07-06 09:33:36"
845,1000230,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:33:37",NULL,"2021-07-06 09:33:37"
846,1000231,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:33:37",NULL,"2021-07-06 09:33:37"
847,1000232,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:33:38",NULL,"2021-07-06 09:33:38"
848,1000233,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:34:17",NULL,"2021-07-06 09:34:17"
849,1000234,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:34:28",NULL,"2021-07-06 09:34:28"
850,1000235,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 09:34:39",NULL,"2021-07-06 09:34:39"
851,1000236,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 09:34:39",NULL,"2021-07-06 09:34:39"
852,1000237,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 09:34:40",NULL,"2021-07-06 09:34:40"
853,1000238,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:34:40",NULL,"2021-07-06 09:34:40"
855,1000240,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:34:42",NULL,"2021-07-06 09:34:42"
856,1000241,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:34:42",NULL,"2021-07-06 09:34:42"
857,1000242,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:34:43",NULL,"2021-07-06 09:34:43"
858,1000243,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:34:50",NULL,"2021-07-06 09:34:50"
859,1000244,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:35:36",NULL,"2021-07-06 09:35:36"
860,1000245,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:38:21",NULL,"2021-07-06 09:38:21"
861,1000246,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:44:40",NULL,"2021-07-06 09:44:40"
862,1000247,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:44:54",NULL,"2021-07-06 09:44:54"
863,1000248,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 09:45:04",NULL,"2021-07-06 09:45:04"
864,1000249,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 09:45:05",NULL,"2021-07-06 09:45:05"
865,1000250,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 09:45:05",NULL,"2021-07-06 09:45:05"
866,1000251,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:45:06",NULL,"2021-07-06 09:45:06"
868,1000253,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:45:08",NULL,"2021-07-06 09:45:08"
869,1000254,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:45:08",NULL,"2021-07-06 09:45:08"
870,1000255,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:45:09",NULL,"2021-07-06 09:45:09"
871,1000256,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:45:50",NULL,"2021-07-06 09:45:50"
872,1000257,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:45:58",NULL,"2021-07-06 09:45:58"
873,1000258,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 09:46:09",NULL,"2021-07-06 09:46:09"
874,1000259,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 09:46:10",NULL,"2021-07-06 09:46:10"
875,1000260,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 09:46:10",NULL,"2021-07-06 09:46:10"
876,1000261,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:46:10",NULL,"2021-07-06 09:46:10"
878,1000263,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:46:12",NULL,"2021-07-06 09:46:12"
879,1000264,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:46:12",NULL,"2021-07-06 09:46:12"
880,1000265,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:46:13",NULL,"2021-07-06 09:46:13"
881,1000266,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 09:47:10",NULL,"2021-07-06 09:47:10"
882,1000267,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 11:37:45",NULL,"2021-07-06 11:37:45"
883,1000268,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 11:51:53",NULL,"2021-07-06 11:51:53"
884,1000269,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 11:52:54",NULL,"2021-07-06 11:52:54"
885,1000270,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 11:57:50",NULL,"2021-07-06 11:57:50"
886,1000271,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:00:30",NULL,"2021-07-06 12:00:30"
887,1000272,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:00:44",NULL,"2021-07-06 12:00:44"
888,1000273,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 12:00:55",NULL,"2021-07-06 12:00:55"
889,1000274,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 12:00:56",NULL,"2021-07-06 12:00:56"
890,1000275,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 12:00:56",NULL,"2021-07-06 12:00:56"
891,1000276,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:00:57",NULL,"2021-07-06 12:00:57"
893,1000278,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:00:58",NULL,"2021-07-06 12:00:58"
894,1000279,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:00:59",NULL,"2021-07-06 12:00:59"
895,1000280,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:00:59",NULL,"2021-07-06 12:00:59"
896,1000281,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:01:45",NULL,"2021-07-06 12:01:45"
897,1000282,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:02:05",NULL,"2021-07-06 12:02:05"
898,1000283,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 12:02:19",NULL,"2021-07-06 12:02:19"
899,1000284,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 12:02:20",NULL,"2021-07-06 12:02:20"
900,1000285,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 12:02:20",NULL,"2021-07-06 12:02:20"
901,1000286,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:02:20",NULL,"2021-07-06 12:02:20"
903,1000288,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:02:22",NULL,"2021-07-06 12:02:22"
904,1000289,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:02:22",NULL,"2021-07-06 12:02:22"
905,1000290,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:02:23",NULL,"2021-07-06 12:02:23"
906,1000291,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:03:26",NULL,"2021-07-06 12:03:26"
907,1000292,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:03:46",NULL,"2021-07-06 12:03:46"
908,1000293,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 12:04:00",NULL,"2021-07-06 12:04:00"
909,1000294,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 12:04:01",NULL,"2021-07-06 12:04:01"
910,1000295,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 12:04:02",NULL,"2021-07-06 12:04:02"
911,1000296,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:04:02",NULL,"2021-07-06 12:04:02"
913,1000298,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:04:04",NULL,"2021-07-06 12:04:04"
914,1000299,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:04:04",NULL,"2021-07-06 12:04:04"
915,1000300,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:04:05",NULL,"2021-07-06 12:04:05"
916,1000301,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:04:47",NULL,"2021-07-06 12:04:47"
917,1000302,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:05:12",NULL,"2021-07-06 12:05:12"
918,1000303,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:05:33",NULL,"2021-07-06 12:05:33"
919,1000304,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 12:05:46",NULL,"2021-07-06 12:05:46"
920,1000305,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 12:05:47",NULL,"2021-07-06 12:05:47"
921,1000306,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 12:05:47",NULL,"2021-07-06 12:05:47"
922,1000307,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:05:48",NULL,"2021-07-06 12:05:48"
924,1000309,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:05:49",NULL,"2021-07-06 12:05:49"
925,1000310,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:05:49",NULL,"2021-07-06 12:05:49"
926,1000311,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:05:50",NULL,"2021-07-06 12:05:50"
927,1000312,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:07:11",NULL,"2021-07-06 12:07:11"
928,1000313,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:07:25",NULL,"2021-07-06 12:07:25"
929,1000314,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 12:07:36",NULL,"2021-07-06 12:07:36"
930,1000315,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 12:07:37",NULL,"2021-07-06 12:07:37"
931,1000316,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 12:07:37",NULL,"2021-07-06 12:07:37"
932,1000317,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:07:38",NULL,"2021-07-06 12:07:38"
934,1000319,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:07:39",NULL,"2021-07-06 12:07:39"
935,1000320,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:07:39",NULL,"2021-07-06 12:07:39"
936,1000321,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:07:40",NULL,"2021-07-06 12:07:40"
937,1000322,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:08:37",NULL,"2021-07-06 12:08:37"
938,1000323,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:08:57",NULL,"2021-07-06 12:08:57"
939,1000324,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 12:09:11",NULL,"2021-07-06 12:09:11"
940,1000325,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 12:09:12",NULL,"2021-07-06 12:09:12"
941,1000326,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 12:09:12",NULL,"2021-07-06 12:09:12"
942,1000327,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:09:13",NULL,"2021-07-06 12:09:13"
944,1000329,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:09:14",NULL,"2021-07-06 12:09:14"
945,1000330,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:09:14",NULL,"2021-07-06 12:09:14"
946,1000331,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:09:15",NULL,"2021-07-06 12:09:15"
947,1000332,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:11:14",NULL,"2021-07-06 12:11:14"
948,1000333,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:11:25",NULL,"2021-07-06 12:11:25"
949,1000334,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 12:11:35",NULL,"2021-07-06 12:11:35"
950,1000335,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 12:11:36",NULL,"2021-07-06 12:11:36"
951,1000336,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 12:11:36",NULL,"2021-07-06 12:11:36"
952,1000337,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:11:37",NULL,"2021-07-06 12:11:37"
954,1000339,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:11:38",NULL,"2021-07-06 12:11:38"
955,1000340,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:11:39",NULL,"2021-07-06 12:11:39"
956,1000341,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:11:39",NULL,"2021-07-06 12:11:39"
957,1000342,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:11:45",NULL,"2021-07-06 12:11:45"
958,1000343,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:16:58",NULL,"2021-07-06 12:16:58"
959,1000344,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:17:48",NULL,"2021-07-06 12:17:48"
960,1000345,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:19:40",NULL,"2021-07-06 12:19:40"
961,1000346,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 12:27:31",NULL,"2021-07-06 12:27:31"
962,1000347,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:09:08",NULL,"2021-07-06 13:09:08"
963,1000348,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:14:25",NULL,"2021-07-06 13:14:25"
964,1000349,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:27:54",NULL,"2021-07-06 13:27:54"
965,1000350,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:31:49",NULL,"2021-07-06 13:31:49"
966,1000351,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:36:15",NULL,"2021-07-06 13:36:15"
967,1000352,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:36:26",NULL,"2021-07-06 13:36:26"
968,1000353,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 13:36:37",NULL,"2021-07-06 13:36:37"
969,1000354,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 13:36:38",NULL,"2021-07-06 13:36:38"
970,1000355,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 13:36:38",NULL,"2021-07-06 13:36:38"
971,1000356,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:36:39",NULL,"2021-07-06 13:36:39"
973,1000358,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:36:40",NULL,"2021-07-06 13:36:40"
974,1000359,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:36:40",NULL,"2021-07-06 13:36:40"
975,1000360,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:36:41",NULL,"2021-07-06 13:36:41"
976,1000361,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:37:22",NULL,"2021-07-06 13:37:22"
977,1000362,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:37:33",NULL,"2021-07-06 13:37:33"
978,1000363,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 13:37:43",NULL,"2021-07-06 13:37:43"
979,1000364,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 13:37:44",NULL,"2021-07-06 13:37:44"
980,1000365,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 13:37:45",NULL,"2021-07-06 13:37:45"
981,1000366,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:37:45",NULL,"2021-07-06 13:37:45"
983,1000368,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:37:47",NULL,"2021-07-06 13:37:47"
984,1000369,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:37:47",NULL,"2021-07-06 13:37:47"
985,1000370,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:37:48",NULL,"2021-07-06 13:37:48"
986,1000371,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:38:39",NULL,"2021-07-06 13:38:39"
987,1000372,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:54:02",NULL,"2021-07-06 13:54:02"
988,1000373,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 13:59:00",NULL,"2021-07-06 13:59:00"
989,1000374,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 14:27:39",NULL,"2021-07-06 14:27:39"
990,1000375,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 14:31:27",NULL,"2021-07-06 14:31:27"
991,1000376,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 14:40:20",NULL,"2021-07-06 14:40:20"
992,1000377,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 14:41:32",NULL,"2021-07-06 14:41:32"
993,1000378,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 14:43:05",NULL,"2021-07-06 14:43:05"
994,1000379,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 14:44:40",NULL,"2021-07-06 14:44:40"
995,1000380,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 14:46:28",NULL,"2021-07-06 14:46:28"
996,1000381,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 14:48:17",NULL,"2021-07-06 14:48:17"
997,1000382,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 14:49:56",NULL,"2021-07-06 14:49:56"
998,1000383,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 14:51:59",NULL,"2021-07-06 14:51:59"
999,1000384,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 14:54:54",NULL,"2021-07-06 14:54:54"
1000,1000385,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 15:02:09",NULL,"2021-07-06 15:02:09"
1001,1000386,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 17:37:40",NULL,"2021-07-06 17:37:40"
1002,1000387,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 17:37:43",NULL,"2021-07-06 17:37:43"
1003,1000388,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:07:09",NULL,"2021-07-06 18:07:09"
1004,1000389,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:07:22",NULL,"2021-07-06 18:07:22"
1005,1000390,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 18:07:33",NULL,"2021-07-06 18:07:33"
1006,1000391,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 18:07:34",NULL,"2021-07-06 18:07:34"
1007,1000392,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 18:07:34",NULL,"2021-07-06 18:07:34"
1008,1000393,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:07:35",NULL,"2021-07-06 18:07:35"
1010,1000395,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:07:37",NULL,"2021-07-06 18:07:37"
1011,1000396,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:07:37",NULL,"2021-07-06 18:07:37"
1012,1000397,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:07:37",NULL,"2021-07-06 18:07:37"
1013,1000398,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 18:08:00",NULL,"2021-07-06 18:08:00"
1014,1000399,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 18:08:07",NULL,"2021-07-06 18:08:07"
1015,1000400,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 18:08:09",NULL,"2021-07-06 18:08:09"
1016,1000401,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:08:15",NULL,"2021-07-06 18:08:15"
